gene,state,log2FC_ashr,wald_padj
ENSSTOG00000034702,Ent_vs_SpD,-1.1005760104646294,5.8808892457167905e-12
G14950,Ent_vs_SpD,-0.8070021762138286,2.2840925257761967e-7
AACSP1_containing,Ent_vs_SpD,-0.49613860971499996,1.7998727191619114e-4
G26032,Ent_vs_SpD,-0.46867969557900124,3.348005465697546e-6
PRR18_containing,Ent_vs_SpD,-0.28597606413877436,3.693660540473792e-4
MIR29B2CHG_containing_G39119,Ent_vs_SpD,-1.5983021575060021,1.27072478324972e-14
G6222,Ent_vs_SpD,-0.644749300949689,3.134291282854438e-4
MIR101-1_containing,Ent_vs_SpD,-0.8049417792203217,6.890258649087953e-10
G8982,Ent_vs_SpD,-0.7163970486818579,4.192921637883842e-5
Spty2d1,Ent_vs_SpD,-0.60315366636044,2.824322265573638e-7
Map3k14,Ent_vs_SpD,-0.46814319691995687,2.615571942886619e-4
Sc5d,Ent_vs_SpD,-0.2851371332049223,6.8727112470962e-4
Lig4,Ent_vs_SpD,-0.9630735537089069,3.0916498092458904e-11
Msmo1,Ent_vs_SpD,-0.5365966502275707,1.226142690131346e-4
Mogs,Ent_vs_SpD,-0.41490117879710786,2.1666013869559475e-4
Rsrc2,Ent_vs_SpD,-0.3295269197668426,1.6548332593409493e-7
Tp53inp2,Ent_vs_SpD,-0.6846627645557967,8.460028456687336e-9
Kctd6,Ent_vs_SpD,-0.38107047334770044,9.697059215686524e-5
Paqr6,Ent_vs_SpD,-0.5728294986903308,3.585899980145839e-7
CUNH14orf28,Ent_vs_SpD,-0.5089455360544124,1.218587951669516e-5
Amh,Ent_vs_SpD,-0.6499764472668144,8.003283391200199e-4
Cnot4,Ent_vs_SpD,-0.1895538817288109,9.660569790598661e-4
Jmjd6,Ent_vs_SpD,-0.44647317595984837,7.891651251985394e-5
Srsf2,Ent_vs_SpD,-0.3398155488036267,1.2673148764161065e-5
Kcnab3,Ent_vs_SpD,-0.35084820217835283,2.058731215830519e-4
Mobp,Ent_vs_SpD,-0.7318206080363235,3.990603683464295e-9
Syde1,Ent_vs_SpD,-0.48784525594208367,1.4369287490070023e-4
Fadd,Ent_vs_SpD,-0.6140205315882334,2.6957119035921294e-7
Slc6a11,Ent_vs_SpD,-0.4458084372152784,5.341538372341628e-6
LOC101965466,Ent_vs_SpD,-0.41181316159662806,1.8034510440219747e-4
Mbp,Ent_vs_SpD,-0.610862733166802,2.171073672975679e-5
ZNF56_containing_gene16890,Ent_vs_SpD,-0.5986598167247446,1.149403296624628e-4
Ypel1,Ent_vs_SpD,-0.42387743343164347,1.218587951669516e-5
RSRP1_containing,Ent_vs_SpD,-0.7633605955418501,5.8808892457167905e-12
Frat2,Ent_vs_SpD,-0.637097863339832,1.6632765683078352e-7
Clk4,Ent_vs_SpD,-0.5801111799219171,1.218587951669516e-5
Kcnj2,Ent_vs_SpD,-0.6850246446565789,7.368252928662629e-5
Ccdc117,Ent_vs_SpD,-0.595628689806837,7.0103644668576e-6
Ldlr,Ent_vs_SpD,-0.6167207854511907,3.8485108705029357e-7
Zfp36,Ent_vs_SpD,-0.7331391309728383,2.6957119035921294e-7
Nrarp,Ent_vs_SpD,-0.6970328829051436,6.04007788875897e-6
Emilin2,Ent_vs_SpD,-0.5344740050107698,1.149403296624628e-4
Kif1c,Ent_vs_SpD,-0.31964537871085297,2.058731215830519e-4
Znf263,Ent_vs_SpD,-0.47289763009262714,2.2840925257761967e-7
GSTM2_containing,Ent_vs_SpD,-0.27943818054275565,3.7299622153929954e-5
Znf526,Ent_vs_SpD,-0.588194652991316,1.839969460271136e-5
Pex5,Ent_vs_SpD,-0.23292960671654328,2.942197818816897e-4
ZNF724_containing_gene20909,Ent_vs_SpD,-0.4145741186390984,4.2713096702110144e-4
Clk1,Ent_vs_SpD,-0.7013420698015083,7.347668443585877e-8
CUNH6orf47,Ent_vs_SpD,-0.28795766461565175,6.915422250400898e-4
Pea15,Ent_vs_SpD,-0.30201792526748616,9.637482480196758e-5
Nefl,Ent_vs_SpD,-0.21549107637155893,4.342441238746573e-4
Foxo4,Ent_vs_SpD,-0.32613075220039955,2.574609577898147e-4
LOC110596997,Ent_vs_SpD,-0.6345486351089322,9.637482480196758e-5
ZNF43_containing,Ent_vs_SpD,-0.5771724860969891,4.418004880952954e-8
Slc25a18,Ent_vs_SpD,-0.389601309185507,5.877600359769458e-4
Lix1l,Ent_vs_SpD,-0.21147271035591061,9.25253378738153e-4
Znf280b,Ent_vs_SpD,-0.3754904982421602,2.637032415765163e-4
Znf134,Ent_vs_SpD,-0.31292258371653286,1.8328855395098752e-4
Znf567,Ent_vs_SpD,-0.49716970215413375,1.1993363875972873e-5
Rfwd3,Ent_vs_SpD,-0.4574710561100909,1.2529844154361857e-4
PABPC1L2B_like_gene25888,Ent_vs_SpD,-0.5470400658145692,9.869010401930106e-5
Srsf3,Ent_vs_SpD,-0.3853366478734977,1.962363828176232e-5
Brd2,Ent_vs_SpD,-0.1767380634414601,2.058731215830519e-4
Hnrnpa2b1,Ent_vs_SpD,-0.2399768668024896,1.6806253759198508e-4
Hmgcs1,Ent_vs_SpD,-0.38570496011169514,9.776588733546835e-4
LOC101977890,Ent_vs_SpD,-0.30643853260720677,6.706342704636824e-4
Znf623,Ent_vs_SpD,-0.4012870783210257,7.902863184543424e-4
Lysmd3,Ent_vs_SpD,-0.48532238304277514,7.891651251985394e-5
Plagl2,Ent_vs_SpD,-0.703942787788973,1.0423875279296925e-6
Zbtb34,Ent_vs_SpD,-0.5168264345948117,7.41091405225085e-5
Slc25a25,Ent_vs_SpD,-0.25090953612094236,1.218587951669516e-5
Tgfb3,Ent_vs_SpD,-0.41802206517030055,2.5635917733603383e-4
Fam136a,Ent_vs_SpD,-0.46144722881025524,1.4866655350896464e-4
Tob2,Ent_vs_SpD,-0.778053992024414,3.6787605301208407e-6
Tmem229b,Ent_vs_SpD,-0.44186683258871934,6.955807337927316e-6
Mex3c,Ent_vs_SpD,-0.3779384514953539,3.7299622153929954e-5
Plekhb1,Ent_vs_SpD,-0.6472788773489507,1.3118142668764055e-11
Kctd21,Ent_vs_SpD,-0.7125794044136423,7.891651251985394e-5
Sik1,Ent_vs_SpD,-0.44021889934737507,1.1019534261567692e-5
Eva1c,Ent_vs_SpD,-0.7591468972030119,1.7493845891332753e-4
Wfikkn1,Ent_vs_SpD,-0.48790900802190706,2.9871825092554093e-4
Pdia2,Ent_vs_SpD,-0.737402686125512,1.7612625689882627e-4
Znf629,Ent_vs_SpD,-0.30348359003123565,2.058731215830519e-4
Znf646,Ent_vs_SpD,-0.5792850863703731,9.68137834923935e-7
Mid1ip1,Ent_vs_SpD,-0.604109139272879,4.1885804414401875e-8
Btg1,Ent_vs_SpD,-0.5157998098372942,4.134214916562055e-6
Srsf7,Ent_vs_SpD,-0.41187652105687106,2.6957119035921294e-7
Hoxd1,Ent_vs_SpD,-0.7822527725666752,1.6548332593409493e-7
Pnrc1,Ent_vs_SpD,-0.36372928882802713,2.7129501386514315e-5
Col2a1,Ent_vs_SpD,-0.9263666778210933,8.668974689069903e-8
Unc13c,Ent_vs_SpD,-0.6751698472154277,2.2840925257761967e-7
Dhcr24,Ent_vs_SpD,-0.3847353459070674,1.1086314948888423e-7
Zbtb5,Ent_vs_SpD,-0.47183975115990345,3.134291282854438e-4
Znf282,Ent_vs_SpD,-0.5320607984056671,2.824322265573638e-7
G14901,Ent_vs_SpD,-0.6044778684445751,3.390617313451132e-4
