"","gene","n","module_n","module_color"
"678","Dedd",168,1,"turquoise"
"679","Def8",20,7,"black"
"680","Dek",3,1,"turquoise"
"681","Dennd1a",54,3,"brown"
"682","Dennd4c",19,10,"purple"
"683","Dennd5a",4,6,"red"
"684","Dennd6b",17,3,"brown"
"685","Depdc5",11,2,"blue"
"686","Dffb",67,1,"turquoise"
"687","Dgat1",3,2,"blue"
"688","Dgcr8",183,1,"turquoise"
"689","Dgkd",3,14,"cyan"
"690","Dhdds",49,2,"blue"
"691","Dhfr",1,0,"grey"
"692","Dhrs11",28,2,"blue"
"693","Dhx15",11,1,"turquoise"
"694","Dhx30",9,2,"blue"
"695","Dhx34",3,2,"blue"
"696","Diaph2",3,3,"brown"
"697","Dicer1",4,1,"turquoise"
"698","Dimt1",5,1,"turquoise"
"699","Dip2b",63,1,"turquoise"
"700","DIPK2A_like",497,1,"turquoise"
"701","Disp2",10,6,"red"
"702","Dixdc1",330,1,"turquoise"
"703","Dlc1",12,1,"turquoise"
"704","Dld",20,12,"tan"
"705","Dlg2",35,6,"red"
"706","Dlg5",13,1,"turquoise"
"707","Dlgap1",9,6,"red"
"708","Dlst",56,5,"green"
"709","Dmd",145,1,"turquoise"
"710","DMD",121,4,"yellow"
"711","Dmtn",7,8,"pink"
"712","Dmwd",10,8,"pink"
"713","Dmxl1",103,1,"turquoise"
"714","Dmxl2",11,9,"magenta"
"715","Dnah6",5,3,"brown"
"716","Dnah9",5,7,"black"
"717","Dnaja1",10,13,"salmon"
"718","Dnaja2",12,5,"green"
"719","Dnaja3",8,5,"green"
"720","Dnajb1",142,1,"turquoise"
"721","Dnajb12",23,2,"blue"
"722","Dnajb4",20,1,"turquoise"
"723","Dnajb9",5,1,"turquoise"
"724","Dnajc16",16,1,"turquoise"
"725","Dnajc24",71,1,"turquoise"
"726","Dnajc27",7,6,"red"
"727","Dnajc8",14,2,"blue"
"728","Dnm1",34,6,"red"
"729","Dnm2",7,15,"midnightblue"
"730","Dnmt1",156,1,"turquoise"
"731","Dock8",84,1,"turquoise"
"732","Dok4",63,1,"turquoise"
"733","Dopey1",91,4,"yellow"
"734","Dpf2",139,1,"turquoise"
"735","Dph2",160,1,"turquoise"
"736","Dph3",27,1,"turquoise"
"737","Dph6",26,2,"blue"
"738","Dpm1",70,1,"turquoise"
"739","Dpp10",27,6,"red"
"740","Dpp3",3,2,"blue"
"741","Dpp6",30,6,"red"
"742","Dpyd",28,3,"brown"
"743","Drg1",3,5,"green"
"744","Dscam",26,6,"red"
"745","Dscr3",18,2,"blue"
"746","Dstn",13,12,"tan"
"747","Dtd1",24,2,"blue"
"748","Dtnb",22,2,"blue"
"749","Dtnbp1",7,4,"yellow"
"750","Dtx3",3,3,"brown"
"751","Dusp1",98,2,"blue"
"752","Dusp11",6,1,"turquoise"
"753","Dusp16",13,1,"turquoise"
"754","Dusp26",3,2,"blue"
"755","Dusp3",36,2,"blue"
"756","Dusp6",269,1,"turquoise"
"757","Dusp8",8,6,"red"
"758","Dvl1",15,6,"red"
"759","Dvl2",58,1,"turquoise"
"760","Dync1h1",8,9,"magenta"
"761","Dync1i2",167,2,"blue"
"762","Dyrk1b",34,1,"turquoise"
"763","Dysf",4,2,"blue"
"764","Dzip1",6,6,"red"
"765","E2f4",30,1,"turquoise"
"766","Ebf4",15,7,"black"
"767","Ece2",47,4,"yellow"
"768","Ecel1",4,6,"red"
"769","Ech1",154,2,"blue"
"770","Eci2",60,2,"blue"
"771","Edem3",89,1,"turquoise"
"772","Edf1",5,2,"blue"
"773","Edil3",19,7,"black"
"774","Edn3",22,2,"blue"
"775","Eed",13,1,"turquoise"
"776","Eef1d",9,2,"blue"
"777","Eef2",3,8,"pink"
"778","Eef2k",6,4,"yellow"
"779","Efna3",22,1,"turquoise"
"780","Efr3a",17,4,"yellow"
"781","Efr3b",11,6,"red"
"782","Egfl7",8,2,"blue"
"783","Egln1",38,5,"green"
"784","Egln2",2,1,"turquoise"
"785","Eid1",4,10,"purple"
"786","Eif1",26,2,"blue"
"787","Eif1b",174,1,"turquoise"
"788","Eif2a",128,2,"blue"
"789","Eif2ak1",3,2,"blue"
"790","Eif2ak4",13,9,"magenta"
"791","Eif2b2",15,1,"turquoise"
"792","Eif2s1",7,5,"green"
"793","Eif3a",11,5,"green"
"794","EIF3CL",7,2,"blue"
"795","Eif3d",7,5,"green"
"796","Eif3g",22,2,"blue"
"797","Eif3i",74,2,"blue"
"798","Eif3j",118,1,"turquoise"
"799","Eif3k",16,2,"blue"
"800","Eif3l",54,2,"blue"
"801","Eif4a1",3,5,"green"
"802","Eif4a2",13,4,"yellow"
"803","Eif4a3",3,5,"green"
"804","Eif4b",4,10,"purple"
"805","Eif4ebp2",13,1,"turquoise"
"806","Eif4g1",3,12,"tan"
"807","Eif4g3",15,9,"magenta"
"808","Eif4h",169,2,"blue"
"809","Eif5a",36,2,"blue"
"810","Eif6",10,2,"blue"
"811","Elavl1",13,1,"turquoise"
"812","Elavl2",10,4,"yellow"
"813","Elavl3",3,1,"turquoise"
"814","Elavl4",2,4,"yellow"
"815","Elf2",25,14,"cyan"
"816","Ell",95,1,"turquoise"
"817","Ell2",9,14,"cyan"
"818","Elmod1",3,6,"red"
"819","Elmod3",340,2,"blue"
"820","Elmsan1",177,1,"turquoise"
"821","Eln",47,7,"black"
"822","Eloa",8,1,"turquoise"
"823","Elob",17,2,"blue"
"824","Elovl1",7,11,"greenyellow"
"825","Elovl4",10,1,"turquoise"
"826","Elovl7",6,11,"greenyellow"
"827","Emc6",2,5,"green"
"828","Eme2",4,7,"black"
"829","Eml2",12,8,"pink"
"830","Eml4",4,7,"black"
"831","Emsy",214,1,"turquoise"
"832","Eno1",96,2,"blue"
"833","Enoph1",11,2,"blue"
"834","Enpp2",10,11,"greenyellow"
"835","Enpp4",10,14,"cyan"
"836","ENSSTOG00000031411",7,4,"yellow"
"837","ENSSTOG00000032022",11,2,"blue"
"838","ENSSTOG00000032645",4,0,"grey"
"839","Ep300",5,1,"turquoise"
"840","Epas1",9,2,"blue"
"841","Epb41l5",85,1,"turquoise"
"842","Epc2",4,2,"blue"
"843","Epg5",14,1,"turquoise"
"844","Epha10",3,7,"black"
"845","Epha5",9,4,"yellow"
"846","Epn1",64,2,"blue"
"847","Epn2",4,14,"cyan"
"848","Eprs",18,5,"green"
"849","Erbb3",9,14,"cyan"
"850","ERC2_like_gene1402",9,3,"brown"
"851","Erh",12,2,"blue"
"852","Eri3",113,2,"blue"
"853","Erich3",18,3,"brown"
"854","Ermn",17,11,"greenyellow"
"855","Ern1",151,1,"turquoise"
"856","Erp29",31,2,"blue"
"857","Errfi1",29,1,"turquoise"
"858","Esco1",326,1,"turquoise"
"859","Esf1",63,1,"turquoise"
"860","Esrra",253,1,"turquoise"
"861","Ess2",197,1,"turquoise"
"862","Etaa1",23,1,"turquoise"
"863","Etf1",24,5,"green"
"864","Ets2",237,1,"turquoise"
"865","Etv3",269,1,"turquoise"
"866","Etv6",4,5,"green"
"867","Evi2a",37,11,"greenyellow"
"868","Evl",6,8,"pink"
"869","EXOC1",28,2,"blue"
"870","Exoc3",10,2,"blue"
"871","EXOC4_like_gene13945",48,2,"blue"
"872","EXOC4_like_gene13947",17,2,"blue"
"873","Exoc5",35,1,"turquoise"
"874","Exoc7",32,2,"blue"
"875","Exosc4",187,2,"blue"
"876","Ext1",42,2,"blue"
"877","Extl1",41,2,"blue"
"878","Eya3",400,1,"turquoise"
"879","Ezr",4,1,"turquoise"
"880","Fa2h",14,11,"greenyellow"
"881","Fadd",471,1,"turquoise"
"882","Faf1",201,2,"blue"
"883","Faim2",3,9,"magenta"
"884","Fam104a",21,1,"turquoise"
"885","Fam114a2",3,13,"salmon"
"886","Fam117a",33,1,"turquoise"
"887","Fam117b",9,1,"turquoise"
"888","FAM120A_gene4703",30,2,"blue"
"889","Fam126a",83,1,"turquoise"
"890","Fam126b",318,1,"turquoise"
"891","Fam131b",4,4,"yellow"
"892","Fam135a",230,1,"turquoise"
"893","Fam136a",407,1,"turquoise"
"894","Fam13a",3,1,"turquoise"
"895","Fam13b",4,4,"yellow"
"896","Fam155a",5,6,"red"
"897","Fam160b1",156,1,"turquoise"
"898","Fam169a",1,12,"tan"
"899","Fam172a",25,15,"midnightblue"
"900","Fam199x",25,1,"turquoise"
"901","Fam208b",138,1,"turquoise"
"902","Fam219a",18,2,"blue"
"903","Fam222b",423,1,"turquoise"
"904","Fam234b",4,6,"red"
"905","Fam3a",22,2,"blue"
"906","Fam3c",1,11,"greenyellow"
"907","Fam43a",16,4,"yellow"
"908","Fam43b",3,4,"yellow"
"909","Fam46a",446,1,"turquoise"
"910","Fam49a",33,1,"turquoise"
"911","Fam49b",16,10,"purple"
"912","Fam53c",46,1,"turquoise"
"913","Fam57a",274,1,"turquoise"
"914","Fam69b",35,2,"blue"
"915","Fam78b",68,4,"yellow"
"916","FAM84A",4,4,"yellow"
"917","Fam98a",122,1,"turquoise"
"918","Fan1",3,2,"blue"
"919","Far1",9,1,"turquoise"
"920","Fars2",31,3,"brown"
"921","Farsa",9,2,"blue"
"922","Fastk",131,2,"blue"
"923","Fastkd1",46,4,"yellow"
"924","Fau",18,2,"blue"
"925","Fbf1",11,3,"brown"
"926","Fbxl14",293,1,"turquoise"
"927","Fbxl17",30,3,"brown"
"928","Fbxl19",14,4,"yellow"
"929","Fbxl5",17,2,"blue"
"930","Fbxo21",2,5,"green"
"931","Fbxo22",5,1,"turquoise"
"932","Fbxo28",552,1,"turquoise"
"933","Fbxo30",419,1,"turquoise"
"934","Fbxo33",159,1,"turquoise"
"935","Fbxo46",73,1,"turquoise"
"936","Fbxo6",21,2,"blue"
"937","Fbxo7",5,15,"midnightblue"
"938","Fbxo9",3,4,"yellow"
"939","Fcf1",5,2,"blue"
"940","Fem1a",150,2,"blue"
"941","Fez1",6,15,"midnightblue"
"942","Fgf12",1,9,"magenta"
"943","FGF2_containing",116,1,"turquoise"
"944","Fgfr1",12,4,"yellow"
"945","Fgfr1op2",251,1,"turquoise"
"946","Fgfr2",22,14,"cyan"
"947","Fgfr3",25,3,"brown"
"948","Fgfrl1",51,2,"blue"
"949","Fibp",90,2,"blue"
"950","Fkbp8",10,8,"pink"
"951","Fkrp",3,2,"blue"
"952","Flii",6,1,"turquoise"
"953","Flna",6,2,"blue"
"954","Flrt2",89,1,"turquoise"
"955","Flrt3",129,4,"yellow"
"956","Flvcr1",33,1,"turquoise"
"957","Fmnl2",6,20,"royalblue"
"958","Fn1",7,16,"lightcyan"
"959","Fndc3a",3,13,"salmon"
"960","Fndc3b",2,1,"turquoise"
"961","Fndc4",5,6,"red"
"962","Fnip1",2,1,"turquoise"
"963","Fnip2",230,1,"turquoise"
"964","Focad",9,9,"magenta"
"965","Folh1b",22,11,"greenyellow"
"966","Fos",3,0,"grey"
"967","Foxo3",118,1,"turquoise"
"968","Foxo4",11,7,"black"
"969","Frat1",8,4,"yellow"
"970","Frmd1",4,7,"black"
"971","Fryl",18,1,"turquoise"
"972","Fsd1",6,8,"pink"
"973","Fsd1l",14,1,"turquoise"
"974","FSTL5_like_gene23539",32,3,"brown"
"975","Ftl",21,2,"blue"
"976","Ftsj1",78,1,"turquoise"
"977","Ftsj3",5,1,"turquoise"
"978","Fubp1",145,1,"turquoise"
"979","Fubp3",13,2,"blue"
"980","Fuk",8,6,"red"
"981","Fut11",334,1,"turquoise"
"982","Fxr1",108,1,"turquoise"
"983","Fyco1",118,1,"turquoise"
"984","Fyn",1,2,"blue"
"985","Fyttd1",2,5,"green"
"986","Fzd2",14,7,"black"
"987","Fzd4",126,1,"turquoise"
"988","G10765",18,3,"brown"
"989","G1232",8,0,"grey"
"990","G12628",8,2,"blue"
"991","G1274",3,1,"turquoise"
"992","G13329",41,4,"yellow"
"993","G1404",128,2,"blue"
"994","G14485",34,1,"turquoise"
"995","G14950",488,1,"turquoise"
"996","G15124",6,2,"blue"
"997","G16353",73,4,"yellow"
"998","G16444",302,1,"turquoise"
"999","G16591",8,0,"grey"
"1000","G16730",4,3,"brown"
"1001","G17390",107,2,"blue"
"1002","G18437",8,0,"grey"
"1003","G18565",8,0,"grey"
"1004","G18650",381,1,"turquoise"
"1005","G18683",3,4,"yellow"
"1006","G18884",3,1,"turquoise"
"1007","G21460",31,3,"brown"
"1008","G21808",140,1,"turquoise"
"1009","G22451",8,4,"yellow"
"1010","G22579",5,2,"blue"
"1011","G22714",6,4,"yellow"
"1012","G23069",17,4,"yellow"
"1013","G23864",3,0,"grey"
"1014","G24004",7,2,"blue"
"1015","G25309",18,1,"turquoise"
"1016","G25348",4,0,"grey"
"1017","G26032",9,4,"yellow"
"1018","G2612",4,4,"yellow"
"1019","G27318",10,1,"turquoise"
"1020","G27324",3,1,"turquoise"
"1021","G30723",9,0,"grey"
"1022","G3182",401,1,"turquoise"
"1023","G32610",12,1,"turquoise"
"1024","G32880",39,2,"blue"
"1025","G33032",99,2,"blue"
"1026","G3436",6,2,"blue"
"1027","G34984",12,4,"yellow"
"1028","G36203",8,1,"turquoise"
"1029","G3860",256,4,"yellow"
"1030","G3868",9,4,"yellow"
"1031","G3940",26,3,"brown"
"1032","G3bp1",141,1,"turquoise"
"1033","G40490",398,1,"turquoise"
"1034","G41047",9,0,"grey"
"1035","G41049",8,0,"grey"
"1036","G6222",6,1,"turquoise"
"1037","G8579",3,2,"blue"
"1038","G8876",4,4,"yellow"
"1039","G8955",3,0,"grey"
"1040","G8970",2,1,"turquoise"
"1041","G8982",12,1,"turquoise"
"1042","G924",3,2,"blue"
"1043","G9747",31,1,"turquoise"
"1044","G9749",42,1,"turquoise"
"1045","G9756",24,1,"turquoise"
"1046","Gaa",3,2,"blue"
"1047","Gab2",6,2,"blue"
"1048","Gabarap",43,2,"blue"
"1049","Gabbr1",26,6,"red"
"1050","Gabbr2",20,2,"blue"
"1051","Gabra1",7,6,"red"
"1052","Gabra2",15,4,"yellow"
"1053","Gabrb2",9,6,"red"
"1054","Gabrg1",31,6,"red"
"1055","Gabrg2",2,6,"red"
"1056","Gadd45b",20,2,"blue"
"1057","Galk2",10,9,"magenta"
"1058","Galnt17",4,6,"red"
"1059","Galnt7",3,4,"yellow"
"1060","Galt",14,2,"blue"
"1061","Gap43",20,6,"red"
"1062","Gapdh",27,2,"blue"
"1063","Gapvd1",35,1,"turquoise"
"1064","Garem2",4,7,"black"
"1065","Garnl3",2,3,"brown"
"1066","Gas6",31,8,"pink"
"1067","Gatad1",154,1,"turquoise"
"1068","GATD3A_containing",98,2,"blue"
"1069","Gbf1",6,2,"blue"
"1070","Gcc1",376,1,"turquoise"
"1071","Gcc2",71,1,"turquoise"
"1072","Gclc",4,1,"turquoise"
"1073","Gclm",9,1,"turquoise"
"1074","Gcn1",3,1,"turquoise"
"1075","GCNT2_like_gene10637",3,1,"turquoise"
"1076","Gdf11",12,4,"yellow"
"1077","Gdpd2",49,7,"black"
"1078","Gemin4",32,1,"turquoise"
"1079","Gemin5",203,1,"turquoise"
"1080","Gemin6",9,1,"turquoise"
"1081","Get4",13,2,"blue"
"1082","Gfod1",17,1,"turquoise"
"1083","Gga2",248,1,"turquoise"
"1084","Ggt7",17,7,"black"
"1085","Ghdc",236,2,"blue"
"1086","Ghitm",6,12,"tan"
"1087","Gid4",83,1,"turquoise"
"1088","Gigyf2",116,1,"turquoise"
"1089","Ginm1",7,5,"green"
"1090","Gipr",3,7,"black"
"1091","GJA1",6,4,"yellow"
"1092","Gjb1",12,11,"greenyellow"
"1093","Gjb2",5,16,"lightcyan"
"1094","Gjc2",31,11,"greenyellow"
"1095","Gkap1",83,1,"turquoise"
"1096","Glcci1",223,1,"turquoise"
"1097","Glis2",11,1,"turquoise"
"1098","Gls",4,6,"red"
"1099","Gls2",4,2,"blue"
"1100","Glt1d1",13,6,"red"
"1101","Gltp",7,11,"greenyellow"
"1102","Gna12",50,2,"blue"
"1103","Gnai3",15,2,"blue"
"1104","Gnao1",8,15,"midnightblue"
"1105","Gnaq",10,5,"green"
"1106","GNAS_gene10323",13,6,"red"
"1107","Gnb1",266,2,"blue"
"1108","Gnb2",6,2,"blue"
"1109","Gnb5",5,4,"yellow"
"1110","Gng2",2,10,"purple"
"1111","Gnl2",1,5,"green"
"1112","Gnpda1",11,1,"turquoise"
"1113","Gnpda2",208,1,"turquoise"
"1114","Gnptg",6,2,"blue"
"1115","Gns",2,5,"green"
"1116","Golga4",3,13,"salmon"
"1117","Gon4l",79,1,"turquoise"
"1118","Gopc",282,1,"turquoise"
"1119","Gorasp2",2,12,"tan"
"1120","Gosr2",10,5,"green"
"1121","GOT2_gene26236",4,12,"tan"
"1122","Gpatch2",368,1,"turquoise"
"1123","Gpatch2l",28,1,"turquoise"
"1124","Gpatch3",8,1,"turquoise"
"1125","Gpatch8",8,1,"turquoise"
"1126","Gpbp1l1",3,1,"turquoise"
"1127","Gpi",3,12,"tan"
"1128","Gpm6a",7,6,"red"
"1129","GPM6B_like",19,7,"black"
"1130","Gpn2",146,1,"turquoise"
"1131","Gpr108",100,2,"blue"
"1132","Gpr137",7,8,"pink"
"1133","Gpr137c",4,6,"red"
"1134","Gpr155",4,7,"black"
"1135","Gpr162",5,6,"red"
"1136","Gpr37",8,11,"greenyellow"
"1137","Gpr37l1",4,8,"pink"
"1138","Gpr75",5,4,"yellow"
"1139","Gpr85",9,4,"yellow"
"1140","Gprasp1",37,6,"red"
"1141","Gprasp2",5,3,"brown"
"1142","Gpx4",3,2,"blue"
"1143","Gramd1b",16,4,"yellow"
"1144","Gramd2b",5,2,"blue"
"1145","Gramd4",102,1,"turquoise"
"1146","Grb10",6,4,"yellow"
"1147","Grb2",12,2,"blue"
"1148","Greb1l",3,1,"turquoise"
"1149","Grhpr",84,2,"blue"
"1150","Gria2",7,7,"black"
"1151","Gria3",17,6,"red"
"1152","Grid1",81,2,"blue"
"1153","Grid2",5,3,"brown"
"1154","Grik2",4,7,"black"
"1155","Grk5",11,4,"yellow"
"1156","Grm3",13,7,"black"
"1157","Grm5",11,4,"yellow"
"1158","Grm7",65,3,"brown"
"1159","GRM7_like",8,3,"brown"
"1160","Grm8",9,6,"red"
"1161","Grn",4,2,"blue"
"1162","Grpel1",3,5,"green"
"1163","Gskip",100,1,"turquoise"
"1164","Gsn",4,15,"midnightblue"
"1165","Gspt2",12,1,"turquoise"
"1166","Gsta4",12,2,"blue"
"1167","GSTM2_containing",7,4,"yellow"
"1168","Gstp1",86,2,"blue"
"1169","Gstz1",85,2,"blue"
"1170","Gtf2e1",30,1,"turquoise"
"1171","Gtf2f2",4,5,"green"
"1172","Gtf2h1",4,5,"green"
"1173","Gtf2h3",7,2,"blue"
"1174","Gtf2ird1",28,2,"blue"
"1175","Gtpbp2",17,4,"yellow"
"1176","Gucd1",269,1,"turquoise"
"1177","Guk1",15,2,"blue"
"1178","Gzf1",30,1,"turquoise"
"1179","H1F0_gene5906",99,2,"blue"
"1180","H2AFJ",94,2,"blue"
"1181","H3F3B",17,2,"blue"
"1182","H6pd",4,5,"green"
"1183","Hacd3",14,4,"yellow"
"1184","Hadh",2,15,"midnightblue"
"1185","Hadha",30,5,"green"
"1186","Hadhb",5,2,"blue"
"1187","Hagh",32,2,"blue"
"1188","Haghl",11,7,"black"
"1189","Hapln4",12,6,"red"
"1190","HARS2_like",66,1,"turquoise"
"1191","Haus3",381,1,"turquoise"
"1192","Hbp1",38,1,"turquoise"
"1193","Hcfc1",52,2,"blue"
"1194","Hcn4",70,4,"yellow"
"1195","Hdac3",6,2,"blue"
"1196","Hdac4",381,1,"turquoise"
"1197","Hdac5",6,4,"yellow"
"1198","Hdac6",8,2,"blue"
"1199","Hdac9",13,1,"turquoise"
"1200","Hdgf",4,2,"blue"
"1201","Hdlbp",13,5,"green"
"1202","Heatr1",309,1,"turquoise"
"1203","Heatr3",160,1,"turquoise"
"1204","Hectd1",4,1,"turquoise"
"1205","Hectd2",2,1,"turquoise"
"1206","Hecw1",3,4,"yellow"
"1207","Hecw2",10,14,"cyan"
"1208","Helz",29,1,"turquoise"
"1209","Herc1",10,1,"turquoise"
"1210","Hexa",48,2,"blue"
"1211","Hexb",15,1,"turquoise"
"1212","Hexim1",28,1,"turquoise"
"1213","Hif1an",157,1,"turquoise"
"1214","Hip1",4,15,"midnightblue"
"1215","Hipk2",4,14,"cyan"
"1216","Hipk3",353,1,"turquoise"
"1217","Hirip3",108,1,"turquoise"
"1218","HIST1H1C_containing",160,2,"blue"
"1219","HIST3H2BB_containing",253,2,"blue"
"1220","Hk1",11,12,"tan"
"1221","Hmox1",9,5,"green"
"1222","Hmox2",5,2,"blue"
"1223","Hnrnpa2b1",122,4,"yellow"
"1224","Hnrnpf",46,1,"turquoise"
"1225","Hnrnph3",189,1,"turquoise"
"1226","Hnrnpl",120,2,"blue"
"1227","Hnrnpu",5,7,"black"
"1228","Hnrnpul1",35,2,"blue"
"1229","Hrh1",10,1,"turquoise"
"1230","Hrh3",11,1,"turquoise"
"1231","HRK_containing",16,4,"yellow"
"1232","Hspa12a",4,6,"red"
"1233","HSPA14_like",430,1,"turquoise"
"1234","Hspa4",2,13,"salmon"
"1235","Hspa8",7,18,"lightgreen"
"1236","Hspa9",81,5,"green"
"1237","Hspb6",21,2,"blue"
"1238","Hspbp1",7,2,"blue"
"1239","HSPBP1_like",7,2,"blue"
"1240","Hspd1",8,13,"salmon"
"1241","HSPD1_like",4,13,"salmon"
"1242","Hsph1",28,4,"yellow"
"1243","HSPH1",11,4,"yellow"
"1244","Hus1",17,1,"turquoise"
"1245","Hyi",4,7,"black"
"1246","Ick",205,1,"turquoise"
"1247","Icmt",50,1,"turquoise"
"1248","Id2",14,2,"blue"
"1249","Id3",6,3,"brown"
"1250","ID4",14,3,"brown"
"1251","Idh3b",178,2,"blue"
"1252","Idh3g",233,2,"blue"
"1253","Iffo2",6,1,"turquoise"
"1254","Ifnar1",6,2,"blue"
"1255","Ifrd2",4,1,"turquoise"
"1256","Ift172",11,3,"brown"
"1257","Ift20",3,1,"turquoise"
"1258","Ift74",27,10,"purple"
"1259","Ift81",5,10,"purple"
"1260","Igf1r",27,1,"turquoise"
"1261","Igf2",4,16,"lightcyan"
"1262","Igip",24,4,"yellow"
"1263","Iglon5",7,6,"red"
"1264","Ikzf4",220,1,"turquoise"
"1265","Immt",146,2,"blue"
"1266","Impdh2",1,3,"brown"
"1267","Inafm2",59,1,"turquoise"
"1268","Inf2",5,11,"greenyellow"
"1269","Ing3",9,1,"turquoise"
"1270","Ing4",213,1,"turquoise"
"1271","Inpp4b",36,4,"yellow"
"1272","Inpp5a",28,1,"turquoise"
"1273","Inpp5f",35,4,"yellow"
"1274","Inpp5k",25,2,"blue"
"1275","Insig2",3,1,"turquoise"
"1276","Insm1",210,1,"turquoise"
"1277","Insr",260,1,"turquoise"
"1278","Ints11",12,2,"blue"
"1279","Ints9",4,1,"turquoise"
"1280","Ip6k2",15,1,"turquoise"
"1281","Ipo13",74,2,"blue"
"1282","Ipo4",3,2,"blue"
"1283","Ipo9",4,2,"blue"
"1284","Iqce",26,2,"blue"
"1285","Iqgap1",14,5,"green"
"1286","Irak1",67,2,"blue"
"1287","Ireb2",162,1,"turquoise"
"1288","Irf1",102,1,"turquoise"
"1289","Irf2",7,1,"turquoise"
"1290","Irf2bp2",79,4,"yellow"
"1291","Irs1",151,1,"turquoise"
"1292","Isg20l2",36,1,"turquoise"
"1293","Isl1",21,1,"turquoise"
"1294","Ist1",56,1,"turquoise"
"1295","Itch",39,1,"turquoise"
"1296","Itgam",5,2,"blue"
"1297","Itgb8",47,14,"cyan"
"1298","Itgbl1",3,16,"lightcyan"
"1299","Itpkb",25,2,"blue"
"1300","Itsn1",3,4,"yellow"
"1301","ITSN1_like",5,6,"red"
"1302","Itsn2",215,1,"turquoise"
"1303","Ivns1abp",309,1,"turquoise"
"1304","Jade2",7,1,"turquoise"
"1305","Jagn1",41,1,"turquoise"
"1306","Jmjd4",118,1,"turquoise"
"1307","Jmjd6",269,1,"turquoise"
"1308","Jmy",321,1,"turquoise"
"1309","Josd2",2,2,"blue"
"1310","Jrkl",229,1,"turquoise"
"1311","Junb",3,10,"purple"
"1312","Kansl2",91,1,"turquoise"
"1313","Kars",35,2,"blue"
"1314","Katnbl1",95,1,"turquoise"
"1315","Kbtbd2",319,1,"turquoise"
"1316","KBTBD7",223,1,"turquoise"
"1317","KCNA6_gene16541",4,14,"cyan"
"1318","Kcnab2",3,6,"red"
"1319","Kcnc2",10,6,"red"
"1320","Kcnd2",8,6,"red"
"1321","Kcnip4",15,6,"red"
"1322","Kcnj2",251,1,"turquoise"
"1323","Kcnk1",5,11,"greenyellow"
"1324","Kcnk9",5,6,"red"
"1325","Kcnq2",7,6,"red"
"1326","Kctd13",11,1,"turquoise"
"1327","Kctd4",14,4,"yellow"
"1328","Kdelr1",4,5,"green"
"1329","Kdelr2",42,1,"turquoise"
"1330","Kdm2a",59,1,"turquoise"
"1331","Kdm3a",70,1,"turquoise"
"1332","Kdm4c",57,7,"black"
"1333","Kdm5a",474,1,"turquoise"
"1334","Kdm5b",486,1,"turquoise"
"1335","Kdm7a",59,1,"turquoise"
"1336","Khsrp",23,1,"turquoise"
"1337","Kiaa0319l",12,2,"blue"
"1338","Kiaa0355",15,1,"turquoise"
"1339","Kiaa0408",24,13,"salmon"
"1340","Kiaa0556",8,3,"brown"
"1341","Kiaa0753",4,1,"turquoise"
"1342","Kiaa1109",5,9,"magenta"
"1343","Kiaa1147",50,4,"yellow"
"1344","Kiaa1328",5,3,"brown"
"1345","Kiaa1549l",3,6,"red"
